0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
distal-humeral-fractures-2-_JPEG.rf.39ba3f53047ecb4064613850a1c76fc1.txt,0,0.35585933923721313,0.3968750014901161,0.4525467435362568,0.3829741733292004,0.4556711770844495,0.47362547689055823,0.3681857266505504,0.48925501404327343,,,,,,,,
image1_2871_png.rf.02eda2a8064ce4c8d438c2cabb6dd7cc.txt,0,0.409637787109375,0.6693225837438425,0.326571681640625,0.6813739408866994,0.351605748046875,0.765871224137931,0.42264934765625,0.7350631256157636,0.409637787109375,0.6693225837438425,,,,,,
image1_2832_png.rf.bac2e18d75cc14575b50a05c937b446d.txt,0,0.6518855714285715,0.451312751953125,0.5530329950738916,0.458398986328125,0.5161368793103448,0.52796396484375,0.6205684211822661,0.511867146484375,0.6518855714285715,0.451312751953125,,,,,,
image1_2832_png.rf.807c79ede78601dff0fa0121f150dd79.txt,0,0.5620689204173722,0.4671875014901161,0.6608104284110254,0.47518840675704865,0.6154976947733916,0.529891786791552,0.5091115380727567,0.529891786791552,,,,,,,,
image1_2832_png.rf.0ae715890e2011386de2aa070fdb3d31.txt,0,0.6557985418719212,0.459832857421875,0.5565633990147784,0.461433828125,0.5136376133004926,0.528788451171875,0.6192307857142857,0.5185074453125,0.6557985418719212,0.459832857421875,,,,,,
image1_907_png.rf.527b85af48a2c2a27ad317b9bd31e687.txt,0,0.7756209064039409,0.404160859375,0.579095551724138,0.4250435625,0.601671645320197,0.507909744140625,0.7286133669950738,0.481302197265625,0.7756209064039409,0.404160859375,,,,,,
image1_907_png.rf.6d7a5e86ee242af4c9e4e36fbd2bce98.txt,0,0.5596058662301802,0.4144531264901161,0.7474955730220106,0.36421871682155155,0.7199139156037963,0.4470552518065518,0.6017069412182549,0.492380933398207,,,,,,,,
image1_2752_png.rf.af6e69b719e9c33cb929323acb2d44af.txt,0,0.441111130859375,0.6628531363636364,0.33346948828125,0.6528613636363636,0.33991973046875,0.7482381035353535,0.436204953125,0.7535671363636363,0.441111130859375,0.6628531363636364,,,,,,
image1_2752_png.rf.772a7073f9ed52ddbcfbcf40101fdde7.txt,0,0.44554283203125,0.665411148989899,0.337697056640625,0.6602825303030303,0.346717833984375,0.7553101186868686,0.44308824609375,0.7562912676767676,0.44554283203125,0.665411148989899,,,,,,
image1_2752_png.rf.53eb885ba2ca5c5711ea2b31533881dc.txt,0,0.34212236603101087,0.6675084191139297,0.4500408784919907,0.6677676326068942,0.4500408784919909,0.7587031471910756,0.35370268755396195,0.7620710768697083,,,,,,,,
image1_930_png.rf.a6ff682719301024c6598ba67c25b346.txt,0,0.5930455390625,0.7189009999999999,0.487097451171875,0.7714655944444445,0.48487205078125,0.8671887166666666,0.645291142578125,0.8142802888888888,0.5930455390625,0.7189009999999999,,,,,,
image1_930_png.rf.abd041ce43bf4cfd625ae97c3702bc87.txt,0,0.46065845659800947,0.7662698427836102,0.5707192313844452,0.7351876468930636,0.6131229391927766,0.8399799479563164,0.4490876238519388,0.8606209089682194,,,,,,,,
image1_930_png.rf.f68bbe99e4291c5fade73dbd4bfb112a.txt,0,0.553046337890625,0.7444125777777777,0.441304052734375,0.7589625694444444,0.422862125,0.8510766194444445,0.587515876953125,0.8549346638888888,0.553046337890625,0.7444125777777777,,,,,,
image1_964_png.rf.25beeb35cb9f4b8659eff92dcfa60cb1.txt,0,0.4099999564034598,0.3031250014901161,0.533565527038031,0.26262672532890263,0.5621322125145369,0.46424771882575744,0.48785880121608627,0.4720624874021151,,,,,,,,
image1_964_png.rf.25beeb35cb9f4b8659eff92dcfa60cb1.txt,0,0.486190432593936,0.5531250014901161,0.5583233792367399,0.5517731626541343,0.5602277958756381,0.6142913112649953,0.5107122367758968,0.6861871583187042,0.46310109431505364,0.661179922723141,,,,,,
image1_964_png.rf.6c2a9c8b336daa48257ead4ab986c751.txt,0,0.49296644285714286,0.261104802734375,0.3774742857142857,0.315315869140625,0.483237119047619,0.473720478515625,0.5554618619047619,0.457502306640625,0.49296644285714286,0.261104802734375,,,,,,
image1_964_png.rf.6c2a9c8b336daa48257ead4ab986c751.txt,0,0.5790321714285714,0.606303103515625,0.5665395452380952,0.544610794921875,0.49533794285714283,0.554184568359375,0.4908057571428571,0.66382391015625,0.5421962452380952,0.68315223046875,0.5790321714285714,0.606303103515625,,,,
image1_964_png.rf.9b95b28dca84eb0278890176600368f7.txt,0,0.5436439238095238,0.2637322578125,0.4184306619047619,0.3006683671875,0.48905477380952384,0.471731921875,0.5636154142857143,0.46604825,0.5436439238095238,0.2637322578125,,,,,,
image2_106_png.rf.66f89195cc846693d536dc4966a183bf.txt,0,0.6747460362694301,0.52898053125,0.5515385751295336,0.4861462421875,0.5541622538860104,0.58221509375,0.6545907098445596,0.59511483984375,0.6747460362694301,0.52898053125,,,,,,
image1_2432_png.rf.1f6fdea36145ca3dee1ce249a9430552.txt,0,0.8956794955752213,0.611627576171875,0.7746754867256637,0.605387791015625,0.7089689793510324,0.699052234375,0.768994412979351,0.74021389453125,0.8956794955752213,0.611627576171875,,,,,,
image1_2432_png.rf.9f77ea86ee0e08d5936fd91ec5278b5a.txt,0,0.7999999459865874,0.5687500014901161,0.9205789743089066,0.559587931230492,0.8332779072184922,0.7018166954714194,0.7624931998430794,0.6689946912994985,,,,,,,,
image1_2432_png.rf.ac4013c7ab091451d7a599ee407bbc33.txt,0,0.9013222979351032,0.602416498046875,0.7800631061946903,0.598976587890625,0.7193336371681416,0.694102271484375,0.7814921179941003,0.73385183203125,0.9013222979351032,0.602416498046875,,,,,,
image1_2459_png.rf.57ada90bc8383ab46afa75dde4b5cf33.txt,0,0.825498626953125,0.45192782019704436,0.748019056640625,0.47181177339901476,0.7380890234375,0.5670942906403941,0.822436677734375,0.5396514113300493,0.825498626953125,0.45192782019704436,,,,,,
image1_2459_png.rf.7b3d04bbe3d30169412db9690c1ce5ef.txt,0,0.7490234076976775,0.4991789835035703,0.8275823597244578,0.48788652826780204,0.8184693292176455,0.5749397639795422,0.732546016098176,0.5930075065220562,,,,,,,,
image1_2871_png.rf.02eda2a8064ce4c8d438c2cabb6dd7cc.txt,0,0.34579358984375,0.7918980443349753,0.28373004296875,0.7909713571428572,0.289685328125,0.8430184408866995,0.35906804296875,0.8476044507389162,0.34579358984375,0.7918980443349753,,,,,,
image1_2459_png.rf.ff819e99933e71206cfb907abaa4e3df.txt,0,0.82478376953125,0.4447712610837439,0.7475911796875,0.4663574285714286,0.73898129296875,0.5618439852216749,0.8229363125,0.532548881773399,0.82478376953125,0.4447712610837439,,,,,,
image1_2552_png.rf.85e24b92a9a46c92ef6695a8bccc3f19.txt,0,0.5291466071055486,0.658031089603307,0.5755582107217103,0.6518977045073415,0.5863737409877623,0.7109024290209961,0.5310944761308893,0.7109024290209962,,,,,,,,
image1_2552_png.rf.89d1215e427342e8010c8779d2d366b7.txt,0,0.599382294921875,0.6254594663212435,0.555200390625,0.6452839792746113,0.566064892578125,0.6962190233160622,0.619927353515625,0.6797247590673575,0.599382294921875,0.6254594663212435,,,,,,
image1_2552_png.rf.b93ea9610115f3a54f317cbd3a1417b6.txt,0,0.58711454296875,0.6405895103626943,0.541440525390625,0.653124225388601,0.547544232421875,0.705435860103627,0.602520671875,0.6977714378238341,0.58711454296875,0.6405895103626943,,,,,,
image1_2583_png.rf.520c3a95f191e7871880b75021fd4d79.txt,0,0.4438423194321506,0.2875000014901161,0.5426034540254838,0.24387126882125382,0.5938264461976305,0.33608556187105476,0.4716792994557469,0.3704704959094661,,,,,,,,
image1_2583_png.rf.9c867e78e897d81ea369dcb9f6fdfd98.txt,0,0.5086073965517242,0.2417430625,0.41613838916256163,0.293318884765625,0.45475997536945817,0.373527513671875,0.5717053940886699,0.32920643359375,0.5086073965517242,0.2417430625,,,,,,
